ADE H1' CYT C4' -3.52831637002069 -3
ADE H1' CYT C5' -1.30668586419156 -3
ADE H1' CYT P -5.26906981279655 -3
ADE H1' CYT O5' -1.25363468426419 -3
ADE H1' CYT O3' -0.374844678800062 -3
ADE H1' CYT C2 1.31351811192509 -3
ADE H1' CYT C4 1.57726715004626 -3
ADE H1' CYT C5 1.86187907576632 -3
ADE H1' CYT C6 1.92458067181946 -3
ADE H1' CYT N1 0.754125157115252 -3
ADE H1' CYT N3 1.04837484778389 -3
ADE H1' CYT N4 -1.56149698340817 -3
ADE H1' CYT O2 0.646598388324294 -3
CYT H1' GUA C1' 1.41544609931364 -3
CYT H1' GUA C2' 2.53953010262575 -3
CYT H1' GUA C3' 2.37163102450304 -3
CYT H1' GUA C4' 0.956483742937749 -3
CYT H1' GUA C5' 1.89922135495436 -3
CYT H1' GUA P 1.51715095768905 -3
CYT H1' GUA O5' 1.8328883138282 -3
CYT H1' GUA O3' -1.08700537028537 -3
CYT H1' GUA C2 -1.16223789535261 -3
CYT H1' GUA C4 4.77034915127982 -3
CYT H1' GUA C5 5.19633458484971 -3
CYT H1' GUA C6 2.02564633420944 -3
CYT H1' GUA C8 0.446901829770087 -3
CYT H1' GUA N1 2.08367292532441 -3
CYT H1' GUA N2 0.0293145975722184 -3
CYT H1' GUA N3 -2.29791260670431 -3
CYT H1' GUA N7 -4.81411959377713 -3
CYT H1' GUA N9 4.89692287061979 -3
CYT H1' GUA O6 -5.12780761561372 -3
CYT H1' ADE C1' -9.65781340945266 -3
CYT H1' ADE C2' 0.997210180305303 -3
CYT H1' ADE C3' 1.18491291515617 -3
CYT H1' ADE C4' -1.39116793848269 -3
CYT H1' ADE C5' 0.82127261788979 -3
CYT H1' ADE P -3.10682152899643 -3
CYT H1' ADE O5' -5.86449355208794 -3
CYT H1' ADE O3' -0.657751565728705 -3
CYT H1' ADE C2 2.80115862046066 -3
CYT H1' ADE C4 18.3209942745405 -3
CYT H1' ADE C5 18.8603982048444 -3
CYT H1' ADE C6 8.61821402812795 -3
CYT H1' ADE C8 2.73000634120924 -3
CYT H1' ADE N1 -0.535781218938061 -3
CYT H1' ADE N3 -12.1920540120753 -3
CYT H1' ADE N6 -10.7091072415885 -3
CYT H1' ADE N7 -5.6909139041569 -3
CYT H1' ADE N9 7.90696285197539 -3
CYT H1' URA C1' 0.603864282701732 -3
CYT H1' URA C2' -3.26677155024758 -3
CYT H1' URA C3' -2.80259918012617 -3
CYT H1' URA C4' -0.102084923515415 -3
CYT H1' URA C5' 0.382551933043928 -3
CYT H1' URA P -0.102411689261512 -3
CYT H1' URA O5' -0.591206074401448 -3
CYT H1' URA O3' -4.24446523034843 -3
CYT H1' URA C2 -0.929538562642696 -3
CYT H1' URA C4 -0.195610500933989 -3
CYT H1' URA C5 -0.557157485188643 -3
CYT H1' URA C6 1.61491705031881 -3
CYT H1' URA N1 1.3544010731901 -3
CYT H1' URA N3 -0.676964271667377 -3
CYT H1' URA O4 -0.675849281811059 -3
CYT H1' CYT C1' 4.16307959697882 -3
CYT H1' CYT C2' 5.25220419497236 -3
CYT H1' CYT C3' -4.48912096250064 -3
CYT H1' CYT C4' -8.5829827615352 -3
CYT H1' CYT C5' 1.70705035100093 -3
CYT H1' CYT P 0.4422650716369 -3
CYT H1' CYT O5' 3.06155572413907 -3
CYT H1' CYT O3' -9.99184173267554 -3
CYT H1' CYT C2 -0.563028211848904 -3
CYT H1' CYT C4 1.13818649711106 -3
CYT H1' CYT C5 0.789567000530876 -3
CYT H1' CYT C6 6.19161389691687 -3
CYT H1' CYT N1 4.8640394863772 -3
CYT H1' CYT N3 5.98332851149785 -3
CYT H1' CYT N4 -0.216404975712291 -3
CYT H1' CYT O2 -14.910690302326 -3
URA H1' GUA C1' -1.68062921746944 -3
URA H1' GUA C2' 2.0817534974807 -3
URA H1' GUA C3' 2.4927604455249 -3
URA H1' GUA C4' -0.661192340022041 -3
URA H1' GUA C5' 0.865078405066769 -3
URA H1' GUA P -1.80885185698976 -3
URA H1' GUA O5' -2.54717318911548 -3
URA H1' GUA O3' 2.65088005848261 -3
URA H1' GUA C2 2.1193588800143 -3
URA H1' GUA C4 4.08991625431706 -3
URA H1' GUA C5 3.17038360902782 -3
URA H1' GUA C6 0.0786173842476036 -3
URA H1' GUA C8 -0.0289658372172134 -3
URA H1' GUA N1 -1.38839400653537 -3
URA H1' GUA N2 -1.47994479187857 -3
URA H1' GUA N3 2.84135476505026 -3
URA H1' GUA N7 0.383364916664133 -3
URA H1' GUA N9 1.47179035019331 -3
URA H1' GUA O6 -8.00966178721357 -3
URA H1' ADE C1' -6.3290437698817 -3
URA H1' ADE C2' 0.0580882703455089 -3
URA H1' ADE C3' 3.42653588660454 -3
URA H1' ADE C4' -2.9238569580913 -3
URA H1' ADE C5' -0.600364288916131 -3
URA H1' ADE P -2.09555140717718 -3
URA H1' ADE O5' -1.00144355891131 -3
URA H1' ADE O3' 2.25979775472299 -3
URA H1' ADE C2 1.59346067930329 -3
URA H1' ADE C4 12.3197210502538 -3
URA H1' ADE C5 11.298724944906 -3
URA H1' ADE C6 5.28780408154768 -3
URA H1' ADE C8 4.80131100759657 -3
URA H1' ADE N1 -5.4294606831459 -3
URA H1' ADE N3 1.36849355043085 -3
URA H1' ADE N6 -9.65922267219397 -3
URA H1' ADE N7 -12.3287092071392 -3
URA H1' ADE N9 5.09777930557522 -3
URA H1' URA C1' 1.77448387008296 -3
URA H1' URA C2' -2.08340150455215 -3
URA H1' URA C3' -4.2901582174231 -3
URA H1' URA C4' -2.13456448788667 -3
URA H1' URA C5' -2.77748061998643 -3
URA H1' URA P -4.96367642017432 -3
URA H1' URA O5' -2.44725519734496 -3
URA H1' URA O3' -7.20163420712753 -3
URA H1' URA C2 -17.7548486306398 -3
URA H1' URA C4 3.82069594008409 -3
URA H1' URA C5 -0.654950451451009 -3
URA H1' URA C6 7.75476584534574 -3
URA H1' URA N1 2.50135528155721 -3
URA H1' URA N3 8.13445218528107 -3
URA H1' URA O4 1.60798304601041 -3
URA H1' CYT C1' 1.92867329512731 -3
URA H1' CYT C2' 1.42205158977243 -3
URA H1' CYT C3' 1.7325568425433 -3
URA H1' CYT C4' 0.387095538240618 -3
URA H1' CYT C5' -0.33207280806228 -3
URA H1' CYT P -2.18531681023885 -3
URA H1' CYT O5' -8.96309013581405 -3
URA H1' CYT O3' 1.97647080114226 -3
URA H1' CYT C2 0.496788014157863 -3
URA H1' CYT C4 -0.522567516940338 -3
URA H1' CYT C5 -0.448963093157341 -3
URA H1' CYT C6 0.763726142392103 -3
URA H1' CYT N1 1.79797998294116 -3
URA H1' CYT N3 0.12361609102426 -3
URA H1' CYT N4 -1.53378784304772 -3
URA H1' CYT O2 -1.25486842734518 -3
GUA H2' GUA C1' -2.93027642549859 -3
GUA H2' GUA C2' -2.62851060727928 -3
GUA H2' GUA C3' -10.2302835684668 -3
GUA H2' GUA C4' -4.46498660583886 -3
GUA H2' GUA C5' 1.23279513400223 -3
GUA H2' GUA P -2.92727016020846 -3
GUA H2' GUA O5' -6.32691254218268 -3
GUA H2' GUA O3' -7.80408177259805 -3
GUA H2' GUA C2 3.98779524111189 -3
GUA H2' GUA C4 5.34560487788096 -3
GUA H2' GUA C5 15.7398022138007 -3
GUA H2' GUA C6 7.91242389842282 -3
GUA H2' GUA C8 -4.31817798126949 -3
GUA H2' GUA N1 6.20101147356178 -3
GUA H2' GUA N2 0.708287785122326 -3
GUA H2' GUA N3 -23.9157347289881 -3
GUA H2' GUA N7 4.25486463710061 -3
GUA H2' GUA N9 12.9153283582549 -3
GUA H2' GUA O6 -4.07181127315192 -3
GUA H2' ADE C1' -8.15120611018655 -3
GUA H2' ADE C2' 2.83026541300179 -3
GUA H2' ADE C3' 1.90616292945383 -3
GUA H2' ADE C4' -8.88564057390841 -3
GUA H2' ADE C5' -4.62466326047337 -3
GUA H2' ADE P -2.1751476976162 -3
GUA H2' ADE O5' -6.08944244088646 -3
GUA H2' ADE O3' 2.42426440488335 -3
GUA H2' ADE C2 -1.77848854606043 -3
GUA H2' ADE C4 12.0286257314969 -3
GUA H2' ADE C5 10.3812187907134 -3
GUA H2' ADE C6 1.64382596452502 -3
GUA H2' ADE C8 1.35895541166952 -3
GUA H2' ADE N1 -0.280050753523476 -3
GUA H2' ADE N3 1.48193612162193 -3
GUA H2' ADE N6 -3.45357995554868 -3
GUA H2' ADE N7 -3.19568219912791 -3
GUA H2' ADE N9 10.1352589714473 -3
GUA H2' URA C1' -6.43084031351552 -3
GUA H2' URA C2' -1.26651002903937 -3
GUA H2' URA C3' 2.19064992640134 -3
GUA H2' URA C4' -3.6638898283262 -3
GUA H2' URA C5' -2.84407210438708 -3
GUA H2' URA P -1.60821261626373 -3
GUA H2' URA O5' -1.47476477438754 -3
GUA H2' URA O3' 3.94194142339117 -3
GUA H2' URA C2 -0.122526316396688 -3
GUA H2' URA C4 2.23570235943475 -3
GUA H2' URA C5 4.79455505319939 -3
GUA H2' URA C6 2.22342634594773 -3
GUA H2' URA N1 0.399731043052465 -3
GUA H2' URA N3 1.58582736296236 -3
GUA H2' URA O4 -5.74720378525758 -3
GUA H2' CYT C1' -3.67811453495224 -3
GUA H2' CYT C2' -0.665034637976118 -3
GUA H2' CYT C3' -2.38099111551723 -3
GUA H2' CYT C4' -5.62256129451251 -3
GUA H2' CYT C5' -2.1637944292257 -3
GUA H2' CYT P 1.54800632816094 -3
GUA H2' CYT O5' -4.97403694337748 -3
GUA H2' CYT O3' 0.666787204642005 -3
GUA H2' CYT C2 1.25632734764431 -3
GUA H2' CYT C4 2.2408701694192 -3
GUA H2' CYT C5 4.15838505342267 -3
GUA H2' CYT C6 3.4742869919132 -3
GUA H2' CYT N1 0.308251373074191 -3
GUA H2' CYT N3 0.996431158291534 -3
GUA H2' CYT N4 2.71279022089487 -3
GUA H2' CYT O2 -0.472710887107124 -3
ADE H2' GUA C1' -8.03838672151279 -3
ADE H2' GUA C2' 1.13232504583944 -3
ADE H2' GUA C3' 0.307188996210755 -3
ADE H2' GUA C4' -6.87433666118394 -3
ADE H2' GUA C5' -9.55552502944628 -3
ADE H2' GUA P 4.17389298639345 -3
ADE H2' GUA O5' -1.15324597836058 -3
ADE H2' GUA O3' 0.0738803603512214 -3
ADE H2' GUA C2 -0.301252830046515 -3
ADE H2' GUA C4 3.82470664280089 -3
ADE H2' GUA C5 4.53430495109183 -3
ADE H2' GUA C6 1.43604273672121 -3
ADE H2' GUA C8 0.741520288422135 -3
ADE H2' GUA N1 -0.729558883503644 -3
ADE H2' GUA N2 1.20073354042197 -3
ADE H2' GUA N3 0.418146295218295 -3
ADE H2' GUA N7 2.37328755888576 -3
ADE H2' GUA N9 1.21694551581962 -3
ADE H2' GUA O6 -0.311596782938783 -3
ADE H2' ADE C1' -6.03105356744368 -3
ADE H2' ADE C2' -0.380715505830472 -3
ADE H2' ADE C3' -7.02342270056089 -3
ADE H2' ADE C4' -4.84001406350142 -3
ADE H2' ADE C5' 0.418373176753129 -3
ADE H2' ADE P -2.05339007806626 -3
ADE H2' ADE O5' -5.82705406189189 -3
ADE H2' ADE O3' -12.2602735026687 -3
ADE H2' ADE C2 1.58266535960225 -3
ADE H2' ADE C4 6.81326358642684 -3
ADE H2' ADE C5 18.2963974687151 -3
ADE H2' ADE C6 6.60839212195542 -3
ADE H2' ADE C8 -7.84055286445013 -3
ADE H2' ADE N1 2.77133014045636 -3
ADE H2' ADE N3 -26.5285322359185 -3
ADE H2' ADE N6 -1.68429145451774 -3
ADE H2' ADE N7 8.74392741049791 -3
ADE H2' ADE N9 17.8096434704819 -3
ADE H2' URA C1' -1.98562788734462 -3
ADE H2' URA C2' 0.017004934152144 -3
ADE H2' URA C3' 0.573471240226427 -3
ADE H2' URA C4' -4.0884535463274 -3
ADE H2' URA C5' -2.25050775906465 -3
ADE H2' URA P -1.15420577804637 -3
ADE H2' URA O5' -4.14668428487958 -3
ADE H2' URA O3' -3.38668771061537 -3
ADE H2' URA C2 -0.0946862764136923 -3
ADE H2' URA C4 0.551960054639829 -3
ADE H2' URA C5 3.60709257562873 -3
ADE H2' URA C6 3.3020041699268 -3
ADE H2' URA N1 2.99965953087193 -3
ADE H2' URA N3 -0.537364514527785 -3
ADE H2' URA O4 -4.28666934322994 -3
ADE H2' CYT C1' -5.03207985165315 -3
ADE H2' CYT C2' 1.33495653165583 -3
ADE H2' CYT C3' 1.44640000188581 -3
ADE H2' CYT C4' -4.51804618071388 -3
ADE H2' CYT C5' -3.10192626869379 -3
ADE H2' CYT P -0.642775021769168 -3
ADE H2' CYT O5' -4.13132946210707 -3
ADE H2' CYT O3' 0.102066623816417 -3
ADE H2' CYT C2 0.911098877199565 -3
ADE H2' CYT C4 2.00765129107652 -3
ADE H2' CYT C5 4.92147379357612 -3
ADE H2' CYT C6 1.44531746785142 -3
ADE H2' CYT N1 1.53939770179591 -3
ADE H2' CYT N3 0.375327591887484 -3
ADE H2' CYT N4 -2.22704370099893 -3
ADE H2' CYT O2 -2.51953146211887 -3
CYT H2' GUA C1' -6.93971285473129 -3
CYT H2' GUA C2' -1.53933624711167 -3
CYT H2' GUA C3' 0.553578973195116 -3
CYT H2' GUA C4' -5.21931387295256 -3
CYT H2' GUA C5' -2.09196380983627 -3
CYT H2' GUA P -2.30914569684637 -3
CYT H2' GUA O5' -5.1698172802316 -3
CYT H2' GUA O3' -1.33098846681862 -3
CYT H2' GUA C2 0.820416399545686 -3
CYT H2' GUA C4 6.25497393055879 -3
CYT H2' GUA C5 6.70991324216898 -3
CYT H2' GUA C6 3.36200105466962 -3
CYT H2' GUA C8 -0.106311719775352 -3
CYT H2' GUA N1 1.84461640196957 -3
CYT H2' GUA N2 -2.21063976397467 -3
CYT H2' GUA N3 0.750648922977562 -3
CYT H2' GUA N7 0.444559718719128 -3
CYT H2' GUA N9 4.55718361725834 -3
CYT H2' GUA O6 1.40031236425947 -3
CYT H2' ADE C1' -6.38997692957568 -3
CYT H2' ADE C2' 2.74058700796563 -3
CYT H2' ADE C3' 0.48419441786762 -3
CYT H2' ADE C4' -8.85115228876196 -3
CYT H2' ADE C5' -2.82506056150971 -3
CYT H2' ADE P -4.18330578869186 -3
CYT H2' ADE O5' -5.46391650399398 -3
CYT H2' ADE O3' 2.52461948907339 -3
CYT H2' ADE C2 -2.02427769724534 -3
CYT H2' ADE C4 10.9294575766328 -3
CYT H2' ADE C5 10.1158357476946 -3
CYT H2' ADE C6 1.82357503596862 -3
CYT H2' ADE C8 -2.16720494006791 -3
CYT H2' ADE N1 -4.17072328134646 -3
CYT H2' ADE N3 3.02871801483585 -3
CYT H2' ADE N6 -3.45418415423533 -3
CYT H2' ADE N7 0.207624992506756 -3
CYT H2' ADE N9 7.84136469117028 -3
CYT H2' URA C1' -4.24799560389643 -3
CYT H2' URA C2' 0.348804841074209 -3
CYT H2' URA C3' 1.38037409246736 -3
CYT H2' URA C4' -7.19788887073967 -3
CYT H2' URA C5' 2.00428709340565 -3
CYT H2' URA P 2.96805186763782 -3
CYT H2' URA O5' -7.327791789212 -3
CYT H2' URA O3' -1.20655305138498 -3
CYT H2' URA C2 2.30853593605597 -3
CYT H2' URA C4 2.21639402172406 -3
CYT H2' URA C5 3.34901920822285 -3
CYT H2' URA C6 -0.931307380277734 -3
CYT H2' URA N1 3.1334061773205 -3
CYT H2' URA N3 1.48934669225334 -3
CYT H2' URA O4 0.762462840158287 -3
CYT H2' CYT C1' -0.306524946068133 -3
CYT H2' CYT C2' -0.772970671130886 -3
CYT H2' CYT C3' -14.3186510324554 -3
CYT H2' CYT C4' -1.58346171428224 -3
CYT H2' CYT C5' 2.3960116773997 -3
CYT H2' CYT P -2.48009725556032 -3
CYT H2' CYT O5' -3.18134575569871 -3
CYT H2' CYT O3' -11.4604802823681 -3
CYT H2' CYT C2 2.86222509085775 -3
CYT H2' CYT C4 5.70033919083746 -3
CYT H2' CYT C5 6.29009128978356 -3
CYT H2' CYT C6 -3.80169541124978 -3
CYT H2' CYT N1 8.13391978495528 -3
CYT H2' CYT N3 6.36641235152114 -3
CYT H2' CYT N4 2.02837911953656 -3
CYT H2' CYT O2 -17.8158782302557 -3
URA H2' GUA C1' -6.83938206277374 -3
URA H2' GUA C2' 0.780143343573843 -3
URA H2' GUA C3' -0.51211587503546 -3
URA H2' GUA C4' -7.77267686307809 -3
URA H2' GUA C5' -0.910489516913274 -3
URA H2' GUA P -1.88741493736104 -3
URA H2' GUA O5' -6.59037358387013 -3
URA H2' GUA O3' -4.36899440590299 -3
URA H2' GUA C2 -0.1796156920832 -3
URA H2' GUA C4 6.39076492536338 -3
URA H2' GUA C5 6.35607044958487 -3
URA H2' GUA C6 3.12471522726961 -3
URA H2' GUA C8 2.89764046542522 -3
URA H2' GUA N1 2.56333143355164 -3
URA H2' GUA N2 -3.46063551713039 -3
URA H2' GUA N3 0.653583190638762 -3
URA H2' GUA N7 -4.49833927480696 -3
URA H2' GUA N9 3.99014305210725 -3
URA H2' GUA O6 -0.446758448454835 -3
URA H2' ADE C1' -5.0407117924293 -3
URA H2' ADE C2' 3.10633434803227 -3
URA H2' ADE C3' 1.70325175557686 -3
URA H2' ADE C4' -4.91611980431502 -3
URA H2' ADE C5' -1.95701169987814 -3
URA H2' ADE P -0.902933038297074 -3
URA H2' ADE O5' -7.61229600318563 -3
URA H2' ADE O3' 1.61164501068005 -3
URA H2' ADE C2 -3.0370513007297 -3
URA H2' ADE C4 6.46362120863377 -3
URA H2' ADE C5 6.53644113752661 -3
URA H2' ADE C6 2.10151802887593 -3
URA H2' ADE C8 -1.52954803047215 -3
URA H2' ADE N1 -5.32824725338685 -3
URA H2' ADE N3 -2.24546467007202 -3
URA H2' ADE N6 1.36984142144811 -3
URA H2' ADE N7 3.14993690953731 -3
URA H2' ADE N9 5.08336833914276 -3
URA H2' URA C1' -1.64782037199678 -3
URA H2' URA C2' -0.830847457846501 -3
URA H2' URA C3' -16.4359525920794 -3
URA H2' URA C4' -3.32975865851727 -3
URA H2' URA C5' -1.04405913552763 -3
URA H2' URA P -0.693069286941705 -3
URA H2' URA O5' -2.85295130526155 -3
URA H2' URA O3' -11.0199102845263 -3
URA H2' URA C2 -14.7889500532217 -3
URA H2' URA C4 4.31102186901526 -3
URA H2' URA C5 3.65188229677628 -3
URA H2' URA C6 1.5333524474406 -3
URA H2' URA N1 10.3014515831698 -3
URA H2' URA N3 3.09000271487316 -3
URA H2' URA O4 2.87186668969196 -3
URA H2' CYT C1' -5.36464037773805 -3
URA H2' CYT C2' 0.779706264729151 -3
URA H2' CYT C3' 2.12149517036035 -3
URA H2' CYT C4' -2.8464486762066 -3
URA H2' CYT C5' -1.37502717553641 -3
URA H2' CYT P -2.87829942831792 -3
URA H2' CYT O5' -3.96050382905289 -3
URA H2' CYT O3' 2.93974108250415 -3
URA H2' CYT C2 0.544422513135009 -3
URA H2' CYT C4 3.22993846922699 -3
URA H2' CYT C5 4.0578456759594 -3
URA H2' CYT C6 0.949292555130612 -3
URA H2' CYT N1 0.250756491248196 -3
URA H2' CYT N3 1.67783337003963 -3
URA H2' CYT N4 0.396560575462863 -3
URA H2' CYT O2 -2.34658186752557 -3
GUA H3' GUA C1' 7.66897056910911 -3
GUA H3' GUA C2' 15.6273370602848 -3
GUA H3' GUA C3' 8.47577951370635 -3
GUA H3' GUA C4' 21.0995729942253 -3
GUA H3' GUA C5' 0.524940308495624 -3
GUA H3' GUA P -4.20858270580921 -3
GUA H3' GUA O5' -10.5559257664858 -3
GUA H3' GUA O3' -31.3889945314875 -3
GUA H3' GUA C2 1.07993217682825 -3
GUA H3' GUA C4 6.53213168022548 -3
GUA H3' GUA C5 11.3931629759382 -3
GUA H3' GUA C6 8.04146747078226 -3
GUA H3' GUA C8 -11.7954098227649 -3
GUA H3' GUA N1 5.15081450066677 -3
GUA H3' GUA N2 -4.31647642286801 -3
GUA H3' GUA N3 -23.4109055734292 -3
GUA H3' GUA N7 -1.08269450042867 -3
GUA H3' GUA N9 5.06482193137646 -3
GUA H3' GUA O6 2.33426944756002 -3
GUA H3' ADE C1' -3.28965898441954 -3
GUA H3' ADE C2' 2.30435924785708 -3
GUA H3' ADE C3' 3.01511052726595 -3
GUA H3' ADE C4' -0.657703573408163 -3
GUA H3' ADE C5' 0.0068530349664383 -3
GUA H3' ADE P -6.70848274584586 -3
GUA H3' ADE O5' 0.474072680017039 -3
GUA H3' ADE O3' 4.23850542046823 -3
GUA H3' ADE C2 1.38579745442403 -3
GUA H3' ADE C4 1.98812145381189 -3
GUA H3' ADE C5 1.44156456114857 -3
GUA H3' ADE C6 1.3323358876055 -3
GUA H3' ADE C8 -3.09555710754341 -3
GUA H3' ADE N1 -1.10825800726257 -3
GUA H3' ADE N3 2.49489954161787 -3
GUA H3' ADE N6 0.231225358087233 -3
GUA H3' ADE N7 -3.94332609562295 -3
GUA H3' ADE N9 0.168910081367497 -3
GUA H3' URA C1' -0.283966409244243 -3
GUA H3' URA C2' -0.220216304716949 -3
GUA H3' URA C3' 0.313049595534196 -3
GUA H3' URA C4' 1.57778745975064 -3
GUA H3' URA C5' 4.11481095967836 -3
GUA H3' URA P -9.57298720972349 -3
GUA H3' URA O5' 5.34485972447762 -3
GUA H3' URA O3' -1.46291758890823 -3
GUA H3' URA C2 -3.85385545232944 -3
GUA H3' URA C4 0.622366977966086 -3
GUA H3' URA C5 -1.44348284855084 -3
GUA H3' URA C6 -0.202809005568043 -3
GUA H3' URA N1 -0.447901325763997 -3
GUA H3' URA N3 -2.26899198404792 -3
GUA H3' URA O4 1.7638585598149 -3
GUA H3' CYT C1' 0.38549299150399 -3
GUA H3' CYT C2' 0.974292449234229 -3
GUA H3' CYT C3' 1.51646776140757 -3
GUA H3' CYT C4' 1.30645177739423 -3
GUA H3' CYT C5' -2.19921974592088 -3
GUA H3' CYT P -7.13939371519117 -3
GUA H3' CYT O5' 4.73147638671848 -3
GUA H3' CYT O3' -0.769557828207568 -3
GUA H3' CYT C2 0.588202871576796 -3
